Temp;O2;DevPeriod;RepNumber;HatchDay
14.5;11;3;216;38
14.5;11;3;216;38
14.5;11;3;216;39
14.5;11;3;216;39
14.5;11;3;216;39
17;2.5;1;226;37
17;2.5;1;226;38
17;2.5;1;226;38
17;2.5;1;226;39
17;2.5;1;226;39
17;2.5;1;226;39
17;2.5;1;226;40
17;2.5;1;226;40
17;2.5;1;226;40
17;2.5;1;226;40
17;2.5;1;226;41
17;2.5;1;226;42
17;2.5;1;226;46
17;2.5;1;227;38
17;2.5;1;227;39
17;2.5;1;227;39
17;2.5;1;227;39
17;2.5;1;227;39
17;2.5;1;227;39
17;2.5;1;227;39
17;2.5;1;227;39
17;2.5;1;227;40
17;2.5;1;227;40
17;2.5;1;227;40
17;2.5;1;227;40
17;2.5;1;227;40
17;2.5;1;227;40
17;2.5;1;227;41
17;2.5;1;227;41
17;2.5;1;227;41
17;2.5;1;227;41
17;2.5;1;227;41
17;2.5;1;227;42
17;2.5;1;227;42
17;2.5;1;227;42
17;2.5;1;227;42
17;2.5;1;227;44
17;2.5;1;228;34
17;2.5;1;228;38
17;2.5;1;228;39
17;2.5;1;228;39
17;2.5;1;228;39
17;2.5;1;228;39
17;2.5;1;228;39
17;2.5;1;228;39
17;2.5;1;228;39
17;2.5;1;228;39
17;2.5;1;228;39
17;2.5;1;228;39
17;2.5;1;228;39
17;2.5;1;228;39
17;2.5;1;228;39
17;2.5;1;228;41
17;2.5;1;228;41
17;2.5;1;228;41
17;2.5;1;228;42
17;2.5;1;228;42
17;2.5;1;228;43
17;2.5;1;228;43
17;2.5;1;228;43
17;2.5;1;228;43
17;2.5;1;228;43
17;2.5;1;229;36
17;2.5;1;229;36
17;2.5;1;229;39
17;2.5;1;229;39
17;2.5;1;229;39
17;2.5;1;229;39
17;2.5;1;229;39
17;2.5;1;229;40
17;2.5;1;229;40
17;2.5;1;229;40
17;2.5;1;229;40
17;2.5;1;229;40
17;2.5;1;229;40
17;2.5;1;229;41
17;2.5;1;229;41
17;2.5;1;229;42
17;2.5;1;229;42
17;2.5;1;229;43
17;2.5;1;229;46
17;2.5;1;229;46
17;2.5;1;230;34
17;2.5;1;230;38
17;2.5;1;230;38
17;2.5;1;230;38
17;2.5;1;230;38
17;2.5;1;230;38
17;2.5;1;230;38
17;2.5;1;230;38
17;2.5;1;230;38
17;2.5;1;230;38
17;2.5;1;230;38
17;2.5;1;230;38
17;2.5;1;230;39
17;2.5;1;230;39
17;2.5;1;230;39
17;2.5;1;230;39
17;2.5;1;230;39
17;2.5;1;230;39
17;2.5;1;230;39
17;2.5;1;230;39
17;2.5;1;230;40
17;2.5;1;230;40
17;2.5;1;230;42
17;2.5;1;230;44
17;2.5;1;231;36
17;2.5;1;231;38
17;2.5;1;231;38
17;2.5;1;231;38
17;2.5;1;231;38
17;2.5;1;231;38
17;2.5;1;231;38
17;2.5;1;231;38
17;2.5;1;231;38
17;2.5;1;231;38
17;2.5;1;231;38
17;2.5;1;231;38
17;2.5;1;231;38
17;2.5;1;231;39
17;2.5;1;231;39
17;2.5;1;231;39
17;2.5;1;231;39
17;2.5;1;231;40
17;2.5;1;231;40
17;2.5;1;231;41
17;2.5;1;231;41
17;2.5;1;231;42
17;2.5;1;232;35
17;2.5;1;232;36
17;2.5;1;232;36
17;2.5;1;232;37
17;2.5;1;232;37
17;2.5;1;232;37
17;2.5;1;232;38
17;2.5;1;232;38
17;2.5;1;232;38
17;2.5;1;232;38
17;2.5;1;232;39
17;2.5;1;232;39
17;2.5;1;232;39
17;2.5;1;232;39
17;2.5;1;232;40
17;2.5;1;232;41
17;2.5;1;233;38
17;2.5;1;233;38
17;2.5;1;233;38
17;2.5;1;233;38
17;2.5;1;233;38
17;2.5;1;233;38
17;2.5;1;233;39
17;2.5;1;233;39
17;2.5;1;233;39
17;2.5;1;233;39
17;2.5;1;233;40
17;2.5;1;233;40
17;2.5;1;233;40
17;2.5;1;233;40
17;2.5;1;233;40
17;2.5;1;233;40
17;2.5;1;233;40
17;2.5;1;233;40
17;2.5;1;233;40
17;2.5;1;233;41
17;2.5;1;233;42
17;2.5;1;233;43
17;2.5;1;234;34
17;2.5;1;234;38
17;2.5;1;234;38
17;2.5;1;234;38
17;2.5;1;234;39
17;2.5;1;234;39
17;2.5;1;234;39
17;2.5;1;234;39
17;2.5;1;234;39
17;2.5;1;234;39
17;2.5;1;234;40
17;2.5;1;234;40
17;2.5;1;234;40
17;2.5;1;234;40
17;2.5;1;234;40
17;2.5;1;234;40
17;2.5;1;234;40
17;2.5;1;234;40
17;2.5;1;234;40
17;2.5;1;234;40
17;2.5;1;234;40
17;2.5;1;234;41
17;2.5;1;234;43
17;2.5;1;234;46
17;2.5;2;235;33
17;2.5;2;235;34
17;2.5;2;235;34
17;2.5;2;235;35
17;2.5;2;235;36
17;2.5;2;235;36
17;2.5;2;235;36
17;2.5;2;235;37
17;2.5;2;235;37
17;2.5;2;235;37
17;2.5;2;235;37
17;2.5;2;235;37
17;2.5;2;235;37
17;2.5;2;235;37
17;2.5;2;235;37
17;2.5;2;235;37
17;2.5;2;236;33
17;2.5;2;236;35
17;2.5;2;236;35
17;2.5;2;236;35
17;2.5;2;236;35
17;2.5;2;236;35
17;2.5;2;236;35
17;2.5;2;236;35
17;2.5;2;236;36
17;2.5;2;236;36
17;2.5;2;236;37
17;2.5;2;236;37
17;2.5;2;236;37
17;2.5;2;236;39
17;2.5;2;237;34
17;2.5;2;237;34
17;2.5;2;237;35
17;2.5;2;237;35
17;2.5;2;237;36
17;2.5;2;238;33
17;2.5;2;238;34
17;2.5;2;238;34
17;2.5;2;238;34
17;2.5;2;238;34
17;2.5;2;238;34
17;2.5;2;238;34
17;2.5;2;238;34
17;2.5;2;238;34
17;2.5;2;238;35
17;2.5;2;238;35
17;2.5;2;238;35
17;2.5;2;238;35
17;2.5;2;238;37
17;2.5;2;238;37
17;2.5;2;238;37
17;2.5;2;238;38
17;2.5;2;238;41
17;2.5;2;239;34
17;2.5;2;239;35
17;2.5;2;239;35
17;2.5;2;239;35
17;2.5;2;239;35
17;2.5;2;239;36
17;2.5;2;239;36
17;2.5;2;239;36
17;2.5;2;239;38
17;2.5;2;239;38
17;2.5;2;239;39
17;2.5;2;239;40
17;2.5;2;239;40
17;2.5;2;240;33
17;2.5;2;240;33
17;2.5;2;240;34
17;2.5;2;240;35
17;2.5;2;240;35
17;2.5;2;240;35
17;2.5;2;240;35
17;2.5;2;240;35
17;2.5;2;240;36
17;2.5;2;240;37
17;2.5;2;240;37
17;2.5;2;241;34
17;2.5;2;241;34
17;2.5;2;241;35
17;2.5;2;241;35
17;2.5;2;241;35
17;2.5;2;241;35
17;2.5;2;241;35
17;2.5;2;241;35
17;2.5;2;241;35
17;2.5;2;241;35
17;2.5;2;241;36
17;2.5;2;241;37
17;2.5;2;241;37
17;2.5;2;241;38
17;2.5;2;241;39
17;2.5;2;242;34
17;2.5;2;242;34
17;2.5;2;242;34
17;2.5;2;242;34
17;2.5;2;242;34
17;2.5;2;242;35
17;2.5;2;242;35
17;2.5;2;242;35
17;2.5;2;242;35
17;2.5;2;242;35
17;2.5;2;242;35
17;2.5;2;242;36
17;2.5;2;242;36
17;2.5;2;242;37
17;2.5;2;242;39
17;2.5;2;243;36
17;2.5;3;246;36
17;2.5;3;247;36
17;2.5;3;248;33
17;2.5;3;248;34
17;2.5;3;248;34
17;2.5;3;248;34
17;2.5;3;248;34
17;2.5;3;248;35
17;2.5;3;248;36
17;2.5;3;248;36
17;2.5;3;248;37
17;2.5;3;251;36
17;5;1;262;35
17;5;1;262;36
17;5;1;262;36
17;5;1;262;37
17;5;1;262;37
17;5;1;262;37
17;5;1;262;37
17;5;1;262;37
17;5;1;262;37
17;5;1;262;37
17;5;1;262;38
17;5;1;262;38
17;5;1;262;38
17;5;1;262;38
17;5;1;262;38
17;5;1;262;38
17;5;1;262;38
17;5;1;262;39
17;5;1;262;41
17;5;1;263;37
17;5;1;263;37
17;5;1;263;37
17;5;1;263;38
17;5;1;263;38
17;5;1;263;38
17;5;1;263;38
17;5;1;263;38
17;5;1;263;38
17;5;1;263;38
17;5;1;263;38
17;5;1;263;38
17;5;1;263;38
17;5;1;263;38
17;5;1;263;38
17;5;1;263;38
17;5;1;263;39
17;5;1;263;39
17;5;1;263;39
17;5;1;263;39
17;5;1;263;39
17;5;1;263;39
17;5;1;263;39
17;5;1;264;36
17;5;1;264;37
17;5;1;264;37
17;5;1;264;38
17;5;1;264;38
17;5;1;264;38
17;5;1;264;38
17;5;1;264;38
17;5;1;264;38
17;5;1;264;38
17;5;1;264;38
17;5;1;264;38
17;5;1;264;38
17;5;1;264;38
17;5;1;264;39
17;5;1;264;39
17;5;1;264;39
17;5;1;264;39
17;5;1;264;39
17;5;1;264;39
17;5;1;264;39
17;5;1;264;39
17;5;1;264;39
17;5;1;264;40
17;5;1;264;40
17;5;1;265;37
17;5;1;265;37
17;5;1;265;37
17;5;1;265;37
17;5;1;265;37
17;5;1;265;37
17;5;1;265;37
17;5;1;265;37
17;5;1;265;38
17;5;1;265;38
17;5;1;265;38
17;5;1;265;38
17;5;1;265;38
17;5;1;265;38
17;5;1;265;38
17;5;1;265;38
17;5;1;265;38
17;5;1;265;38
17;5;1;265;38
17;5;1;265;38
17;5;1;265;38
17;5;1;265;38
17;5;1;265;39
17;5;1;266;32
17;5;1;266;37
17;5;1;266;37
17;5;1;266;37
17;5;1;266;37
17;5;1;266;37
17;5;1;266;37
17;5;1;266;37
17;5;1;266;37
17;5;1;266;37
17;5;1;266;37
17;5;1;266;37
17;5;1;266;37
17;5;1;266;38
17;5;1;266;38
17;5;1;266;38
17;5;1;266;38
17;5;1;266;38
17;5;1;266;38
17;5;1;266;38
17;5;1;266;38
17;5;1;266;38
17;5;1;266;38
17;5;1;266;38
17;5;1;267;37
17;5;1;267;37
17;5;1;267;37
17;5;1;267;37
17;5;1;267;37
17;5;1;267;37
17;5;1;267;37
17;5;1;267;37
17;5;1;267;38
17;5;1;267;38
17;5;1;267;38
17;5;1;267;38
17;5;1;267;38
17;5;1;267;38
17;5;1;267;38
17;5;1;267;38
17;5;1;267;38
17;5;1;267;38
17;5;1;267;39
17;5;1;267;39
17;5;1;267;39
17;5;1;267;39
17;5;1;268;37
17;5;1;268;37
17;5;1;268;37
17;5;1;268;37
17;5;1;268;38
17;5;1;268;38
17;5;1;268;38
17;5;1;268;38
17;5;1;268;38
17;5;1;268;38
17;5;1;268;38
17;5;1;268;38
17;5;1;268;38
17;5;1;268;38
17;5;1;268;38
17;5;1;268;38
17;5;1;268;38
17;5;1;268;38
17;5;1;268;38
17;5;1;268;38
17;5;1;268;41
17;5;1;268;41
17;5;1;268;41
17;5;1;269;36
17;5;1;269;36
17;5;1;269;36
17;5;1;269;37
17;5;1;269;37
17;5;1;269;37
17;5;1;269;37
17;5;1;269;37
17;5;1;269;37
17;5;1;269;37
17;5;1;269;37
17;5;1;269;37
17;5;1;269;37
17;5;1;269;37
17;5;1;269;38
17;5;1;269;38
17;5;1;269;38
17;5;1;269;38
17;5;1;269;38
17;5;1;269;38
17;5;1;269;38
17;5;1;269;38
17;5;1;269;38
17;5;1;269;38
17;5;1;269;39
17;5;1;270;36
17;5;1;270;37
17;5;1;270;37
17;5;1;270;37
17;5;1;270;37
17;5;1;270;38
17;5;1;270;38
17;5;1;270;38
17;5;1;270;38
17;5;1;270;38
17;5;1;270;38
17;5;1;270;38
17;5;1;270;38
17;5;1;270;38
17;5;1;270;38
17;5;1;270;38
17;5;1;270;38
17;5;1;270;38
17;5;1;270;38
17;5;1;270;38
17;5;1;270;38
17;5;1;270;39
17;5;2;271;33
17;5;2;271;33
17;5;2;271;34
17;5;2;271;34
17;5;2;271;34
17;5;2;271;34
17;5;2;271;34
17;5;2;271;34
17;5;2;271;34
17;5;2;271;34
17;5;2;271;35
17;5;2;271;35
17;5;2;271;35
17;5;2;271;35
17;5;2;271;35
17;5;2;271;37
17;5;2;271;37
17;5;2;271;39
17;5;2;272;34
17;5;2;272;35
17;5;2;272;35
17;5;2;272;35
17;5;2;272;35
17;5;2;272;35
17;5;2;272;35
17;5;2;272;35
17;5;2;272;35
17;5;2;272;35
17;5;2;272;35
17;5;2;272;35
17;5;2;272;35
17;5;2;272;35
17;5;2;272;35
17;5;2;272;35
17;5;2;272;35
17;5;2;272;35
17;5;2;272;35
17;5;2;272;36
17;5;2;272;36
17;5;2;272;36
17;5;2;272;36
17;5;2;272;36
17;5;2;273;34
17;5;2;273;34
17;5;2;273;34
17;5;2;273;34
17;5;2;273;34
17;5;2;273;34
17;5;2;273;35
17;5;2;273;35
17;5;2;273;35
17;5;2;273;35
17;5;2;273;35
17;5;2;273;35
17;5;2;273;35
17;5;2;273;35
17;5;2;273;35
17;5;2;273;35
17;5;2;273;35
17;5;2;273;35
17;5;2;273;36
17;5;2;273;36
17;5;2;273;36
17;5;2;274;33
17;5;2;274;33
17;5;2;274;34
17;5;2;274;34
17;5;2;274;34
17;5;2;274;34
17;5;2;274;34
17;5;2;274;35
17;5;2;274;35
17;5;2;274;35
17;5;2;274;35
17;5;2;274;35
17;5;2;274;35
17;5;2;274;35
17;5;2;274;35
17;5;2;274;35
17;5;2;274;35
17;5;2;274;35
17;5;2;274;35
17;5;2;274;39
17;5;2;274;39
17;5;2;275;34
17;5;2;275;34
17;5;2;275;34
17;5;2;275;34
17;5;2;275;34
17;5;2;275;34
17;5;2;275;34
17;5;2;275;34
17;5;2;275;34
17;5;2;275;35
17;5;2;275;35
17;5;2;275;35
17;5;2;275;35
17;5;2;275;35
17;5;2;275;35
17;5;2;275;35
17;5;2;275;35
17;5;2;275;35
17;5;2;275;35
17;5;2;275;35
17;5;2;275;36
17;5;2;275;36
17;5;2;275;36
17;5;2;276;34
17;5;2;276;34
17;5;2;276;34
17;5;2;276;34
17;5;2;276;34
17;5;2;276;34
17;5;2;276;34
17;5;2;276;34
17;5;2;276;34
17;5;2;276;35
17;5;2;276;35
17;5;2;276;35
17;5;2;276;35
17;5;2;276;35
17;5;2;276;35
17;5;2;276;35
17;5;2;276;35
17;5;2;276;35
17;5;2;276;35
17;5;2;276;35
17;5;2;276;35
17;5;2;276;35
17;5;2;276;36
17;5;2;277;34
17;5;2;277;34
17;5;2;277;34
17;5;2;277;34
17;5;2;277;34
17;5;2;277;35
17;5;2;277;35
17;5;2;277;35
17;5;2;277;35
17;5;2;277;35
17;5;2;277;35
17;5;2;277;35
17;5;2;277;35
17;5;2;277;35
17;5;2;277;35
17;5;2;277;35
17;5;2;277;35
17;5;2;277;35
17;5;2;277;35
17;5;2;277;35
17;5;2;277;35
17;5;2;277;35
17;5;2;277;36
17;5;2;278;34
17;5;2;278;34
17;5;2;278;34
17;5;2;278;34
17;5;2;278;34
17;5;2;278;35
17;5;2;278;35
17;5;2;278;35
17;5;2;278;35
17;5;2;278;35
17;5;2;278;35
17;5;2;278;35
17;5;2;278;35
17;5;2;278;35
17;5;2;278;35
17;5;2;278;35
17;5;2;278;35
17;5;2;278;35
17;5;2;278;35
17;5;2;278;35
17;5;2;278;35
17;5;2;279;34
17;5;2;279;34
17;5;2;279;34
17;5;2;279;34
17;5;2;279;34
17;5;2;279;34
17;5;2;279;35
17;5;2;279;35
17;5;2;279;35
17;5;2;279;35
17;5;2;279;35
17;5;2;279;35
17;5;2;279;35
17;5;2;279;35
17;5;2;279;35
17;5;2;279;35
17;5;2;279;35
17;5;2;279;35
17;5;2;279;35
17;5;2;279;35
17;5;2;279;35
17;5;2;279;36
17;5;2;279;36
17;5;2;279;36
17;5;3;280;36
17;5;3;280;36
17;5;3;280;36
17;5;3;280;36
17;5;3;280;36
17;5;3;280;36
17;5;3;280;36
17;5;3;280;36
17;5;3;280;36
17;5;3;280;36
17;5;3;280;36
17;5;3;280;36
17;5;3;280;36
17;5;3;280;37
17;5;3;280;37
17;5;3;280;37
17;5;3;280;37
17;5;3;280;37
17;5;3;280;37
17;5;3;280;37
17;5;3;280;37
17;5;3;280;37
17;5;3;280;37
17;5;3;280;38
17;5;3;281;36
17;5;3;281;36
17;5;3;281;36
17;5;3;281;36
17;5;3;281;36
17;5;3;281;36
17;5;3;281;36
17;5;3;281;36
17;5;3;281;36
17;5;3;281;36
17;5;3;281;36
17;5;3;281;37
17;5;3;281;37
17;5;3;281;37
17;5;3;281;37
17;5;3;281;37
17;5;3;281;37
17;5;3;281;37
17;5;3;281;37
17;5;3;281;37
17;5;3;281;38
17;5;3;281;39
17;5;3;282;36
17;5;3;282;36
17;5;3;282;36
17;5;3;282;36
17;5;3;282;36
17;5;3;282;36
17;5;3;282;36
17;5;3;282;36
17;5;3;282;36
17;5;3;282;36
17;5;3;282;36
17;5;3;282;36
17;5;3;282;36
17;5;3;282;36
17;5;3;282;36
17;5;3;282;37
17;5;3;282;37
17;5;3;282;37
17;5;3;282;37
17;5;3;282;37
17;5;3;282;37
17;5;3;282;37
17;5;3;282;37
17;5;3;282;37
17;5;3;283;36
17;5;3;283;36
17;5;3;283;36
17;5;3;283;36
17;5;3;283;36
17;5;3;283;36
17;5;3;283;36
17;5;3;283;36
17;5;3;283;36
17;5;3;283;37
17;5;3;283;37
17;5;3;283;37
17;5;3;283;37
17;5;3;283;37
17;5;3;283;37
17;5;3;283;37
17;5;3;283;37
17;5;3;283;37
17;5;3;283;37
17;5;3;283;37
17;5;3;283;37
17;5;3;283;37
17;5;3;283;38
17;5;3;283;38
17;5;3;284;36
17;5;3;284;36
17;5;3;284;36
17;5;3;284;36
17;5;3;284;36
17;5;3;284;36
17;5;3;284;36
17;5;3;284;36
17;5;3;284;36
17;5;3;284;36
17;5;3;284;36
17;5;3;284;36
17;5;3;284;36
17;5;3;284;36
17;5;3;284;36
17;5;3;284;37
17;5;3;284;37
17;5;3;284;37
17;5;3;284;37
17;5;3;284;37
17;5;3;284;37
17;5;3;284;37
17;5;3;284;37
17;5;3;284;37
17;5;3;285;36
17;5;3;285;36
17;5;3;285;36
17;5;3;285;36
17;5;3;285;36
17;5;3;285;36
17;5;3;285;36
17;5;3;285;36
17;5;3;285;36
17;5;3;285;36
17;5;3;285;36
17;5;3;285;36
17;5;3;285;36
17;5;3;285;37
17;5;3;285;37
17;5;3;285;37
17;5;3;285;37
17;5;3;285;37
17;5;3;285;37
17;5;3;285;38
17;5;3;285;38
17;5;3;286;36
17;5;3;286;36
17;5;3;286;36
17;5;3;286;36
17;5;3;286;36
17;5;3;286;36
17;5;3;286;36
17;5;3;286;36
17;5;3;286;36
17;5;3;286;36
17;5;3;286;36
17;5;3;286;36
17;5;3;286;36
17;5;3;286;36
17;5;3;286;37
17;5;3;286;37
17;5;3;286;37
17;5;3;286;37
17;5;3;286;37
17;5;3;286;37
17;5;3;286;37
17;5;3;286;37
17;5;3;286;37
17;5;3;286;38
17;5;3;286;38
17;5;3;287;36
17;5;3;287;36
17;5;3;287;36
17;5;3;287;36
17;5;3;287;36
17;5;3;287;36
17;5;3;287;36
17;5;3;287;36
17;5;3;287;36
17;5;3;287;36
17;5;3;287;36
17;5;3;287;36
17;5;3;287;36
17;5;3;287;36
17;5;3;287;36
17;5;3;287;36
17;5;3;287;36
17;5;3;287;36
17;5;3;287;37
17;5;3;287;37
17;5;3;287;38
17;5;3;288;36
17;5;3;288;36
17;5;3;288;36
17;5;3;288;36
17;5;3;288;36
17;5;3;288;36
17;5;3;288;36
17;5;3;288;36
17;5;3;288;36
17;5;3;288;36
17;5;3;288;37
17;5;3;288;37
17;5;3;288;37
17;5;3;288;37
17;5;3;288;37
17;5;3;288;37
17;5;3;288;37
17;5;3;288;37
17;5;3;288;37
17;5;3;288;37
17;5;3;288;37
17;5;3;288;37
17;5;3;288;38
17;5;3;288;38
17;5;3;288;38
17;11;1;298;36
17;11;1;298;36
17;11;1;298;36
17;11;1;298;36
17;11;1;298;36
17;11;1;298;36
17;11;1;298;36
17;11;1;298;36
17;11;1;298;36
17;11;1;298;37
17;11;1;298;37
17;11;1;298;37
17;11;1;298;37
17;11;1;298;37
17;11;1;298;38
17;11;1;298;38
17;11;1;298;38
17;11;1;298;39
17;11;1;299;36
17;11;1;299;36
17;11;1;299;36
17;11;1;299;36
17;11;1;299;36
17;11;1;299;36
17;11;1;299;36
17;11;1;299;36
17;11;1;299;36
17;11;1;299;36
17;11;1;299;36
17;11;1;299;36
17;11;1;299;36
17;11;1;299;36
17;11;1;299;37
17;11;1;299;37
17;11;1;299;37
17;11;1;299;37
17;11;1;299;37
17;11;1;299;37
17;11;1;299;37
17;11;1;299;37
17;11;1;299;37
17;11;1;299;38
17;11;1;300;35
17;11;1;300;36
17;11;1;300;36
17;11;1;300;36
17;11;1;300;36
17;11;1;300;36
17;11;1;300;36
17;11;1;300;36
17;11;1;300;36
17;11;1;300;36
17;11;1;300;36
17;11;1;300;36
17;11;1;300;37
17;11;1;300;37
17;11;1;300;37
17;11;1;300;37
17;11;1;300;37
17;11;1;300;37
17;11;1;300;37
17;11;1;300;37
17;11;1;300;37
17;11;1;300;37
17;11;1;300;37
17;11;1;300;37
17;11;1;300;37
17;11;1;301;31
17;11;1;301;34
17;11;1;301;35
17;11;1;301;35
17;11;1;301;35
17;11;1;301;35
17;11;1;301;35
17;11;1;301;36
17;11;1;301;36
17;11;1;301;36
17;11;1;301;36
17;11;1;301;36
17;11;1;301;36
17;11;1;301;36
17;11;1;301;36
17;11;1;301;36
17;11;1;301;36
17;11;1;301;36
17;11;1;301;36
17;11;1;301;36
17;11;1;301;36
17;11;1;301;37
17;11;1;301;37
17;11;1;302;34
17;11;1;302;35
17;11;1;302;36
17;11;1;302;36
17;11;1;302;36
17;11;1;302;36
17;11;1;302;36
17;11;1;302;36
17;11;1;302;36
17;11;1;302;36
17;11;1;302;36
17;11;1;302;36
17;11;1;302;36
17;11;1;302;36
17;11;1;302;36
17;11;1;302;36
17;11;1;302;36
17;11;1;302;36
17;11;1;302;36
17;11;1;302;37
17;11;1;302;37
17;11;1;302;37
17;11;1;302;37
17;11;1;302;37
17;11;1;302;37
17;11;1;303;36
17;11;1;303;36
17;11;1;303;36
17;11;1;303;36
17;11;1;303;36
17;11;1;303;36
17;11;1;303;36
17;11;1;303;36
17;11;1;303;36
17;11;1;303;36
17;11;1;303;36
17;11;1;303;36
17;11;1;303;36
17;11;1;303;36
17;11;1;303;36
17;11;1;303;36
17;11;1;303;36
17;11;1;303;36
17;11;1;303;36
17;11;1;303;37
17;11;1;303;37
17;11;1;303;37
17;11;1;303;37
17;11;1;303;38
17;11;1;303;39
17;11;1;304;35
17;11;1;304;36
17;11;1;304;36
17;11;1;304;36
17;11;1;304;36
17;11;1;304;36
17;11;1;304;36
17;11;1;304;36
17;11;1;304;36
17;11;1;304;36
17;11;1;304;36
17;11;1;304;36
17;11;1;304;36
17;11;1;304;36
17;11;1;304;36
17;11;1;304;36
17;11;1;304;37
17;11;1;304;37
17;11;1;304;37
17;11;1;304;37
17;11;1;304;37
17;11;1;304;37
17;11;1;304;37
17;11;1;305;36
17;11;1;305;36
17;11;1;305;36
17;11;1;305;36
17;11;1;305;36
17;11;1;305;36
17;11;1;305;36
17;11;1;305;36
17;11;1;305;36
17;11;1;305;36
17;11;1;305;36
17;11;1;305;36
17;11;1;305;37
17;11;1;305;37
17;11;1;305;37
17;11;1;305;37
17;11;1;305;37
17;11;1;305;37
17;11;1;305;37
17;11;1;305;37
17;11;1;305;37
17;11;1;305;37
17;11;1;305;37
17;11;1;306;35
17;11;1;306;36
17;11;1;306;36
17;11;1;306;36
17;11;1;306;36
17;11;1;306;36
17;11;1;306;36
17;11;1;306;36
17;11;1;306;36
17;11;1;306;36
17;11;1;306;36
17;11;1;306;36
17;11;1;306;36
17;11;1;306;36
17;11;1;306;36
17;11;1;306;36
17;11;1;306;36
17;11;1;306;36
17;11;1;306;36
17;11;1;306;37
17;11;1;306;37
17;11;1;306;37
17;11;1;306;37
17;11;1;306;37
17;11;1;306;37
17;11;2;307;35
17;11;2;307;35
17;11;2;307;35
17;11;2;307;35
17;11;2;307;35
17;11;2;307;35
17;11;2;307;35
17;11;2;307;35
17;11;2;307;35
17;11;2;307;35
17;11;2;307;35
17;11;2;307;35
17;11;2;307;35
17;11;2;307;35
17;11;2;307;35
17;11;2;307;35
17;11;2;307;35
17;11;2;307;35
17;11;2;307;35
17;11;2;307;35
17;11;2;307;35
17;11;2;307;35
17;11;2;307;36
17;11;2;307;36
17;11;2;307;36
17;11;2;308;35
17;11;2;308;35
17;11;2;308;35
17;11;2;308;35
17;11;2;308;35
17;11;2;308;35
17;11;2;308;35
17;11;2;308;35
17;11;2;308;35
17;11;2;308;35
17;11;2;308;35
17;11;2;308;35
17;11;2;308;35
17;11;2;308;35
17;11;2;308;35
17;11;2;308;35
17;11;2;308;35
17;11;2;308;36
17;11;2;308;36
17;11;2;308;36
17;11;2;308;36
17;11;2;308;39
17;11;2;308;39
17;11;2;309;35
17;11;2;309;35
17;11;2;309;35
17;11;2;309;35
17;11;2;309;35
17;11;2;309;35
17;11;2;309;35
17;11;2;309;35
17;11;2;309;35
17;11;2;309;35
17;11;2;309;35
17;11;2;309;35
17;11;2;309;35
17;11;2;309;35
17;11;2;309;35
17;11;2;309;35
17;11;2;309;35
17;11;2;309;36
17;11;2;309;36
17;11;2;309;36
17;11;2;309;36
17;11;2;309;36
17;11;2;309;36
17;11;2;309;36
17;11;2;310;35
17;11;2;310;35
17;11;2;310;35
17;11;2;310;35
17;11;2;310;35
17;11;2;310;35
17;11;2;310;35
17;11;2;310;35
17;11;2;310;35
17;11;2;310;35
17;11;2;310;35
17;11;2;310;35
17;11;2;310;35
17;11;2;310;35
17;11;2;310;35
17;11;2;310;35
17;11;2;310;35
17;11;2;310;35
17;11;2;310;35
17;11;2;310;35
17;11;2;310;35
17;11;2;310;35
17;11;2;310;36
17;11;2;310;37
17;11;2;311;35
17;11;2;311;35
17;11;2;311;35
17;11;2;311;35
17;11;2;311;35
17;11;2;311;35
17;11;2;311;35
17;11;2;311;35
17;11;2;311;35
17;11;2;311;35
17;11;2;311;35
17;11;2;311;35
17;11;2;311;35
17;11;2;311;35
17;11;2;311;35
17;11;2;311;35
17;11;2;311;35
17;11;2;311;35
17;11;2;311;35
17;11;2;311;35
17;11;2;311;35
17;11;2;311;35
17;11;2;311;36
17;11;2;311;36
17;11;2;312;35
17;11;2;312;35
17;11;2;312;35
17;11;2;312;35
17;11;2;312;35
17;11;2;312;35
17;11;2;312;35
17;11;2;312;35
17;11;2;312;35
17;11;2;312;35
17;11;2;312;35
17;11;2;312;35
17;11;2;312;35
17;11;2;312;35
17;11;2;312;35
17;11;2;312;35
17;11;2;312;35
17;11;2;312;35
17;11;2;312;35
17;11;2;312;35
17;11;2;312;35
17;11;2;312;36
17;11;2;312;36
17;11;2;312;37
17;11;2;313;35
17;11;2;313;35
17;11;2;313;35
17;11;2;313;35
17;11;2;313;35
17;11;2;313;35
17;11;2;313;35
17;11;2;313;35
17;11;2;313;35
17;11;2;313;35
17;11;2;313;35
17;11;2;313;35
17;11;2;313;35
17;11;2;313;35
17;11;2;313;35
17;11;2;313;35
17;11;2;313;35
17;11;2;313;35
17;11;2;313;35
17;11;2;313;35
17;11;2;313;35
17;11;2;313;36
17;11;2;313;36
17;11;2;313;36
17;11;2;314;35
17;11;2;314;35
17;11;2;314;35
17;11;2;314;35
17;11;2;314;35
17;11;2;314;35
17;11;2;314;35
17;11;2;314;35
17;11;2;314;35
17;11;2;314;35
17;11;2;314;35
17;11;2;314;35
17;11;2;314;35
17;11;2;314;35
17;11;2;314;35
17;11;2;314;35
17;11;2;314;35
17;11;2;314;35
17;11;2;314;35
17;11;2;314;35
17;11;2;314;35
17;11;2;314;35
17;11;2;314;36
17;11;2;314;38
17;11;2;315;34
17;11;2;315;35
