"","egg","Olim","temp","velocity"
"3569",41,0.951628,15,0.0025
"3570",42,0.887505,15,0.0025
"3571",43,0.913033,15,0.0025
"3572",44,0.873951,15,0.0025
"3573",45,0.901674,15,0.0025
"3574",46,0.953708,15,0.0025
"3575",47,0.934998,15,0.0025
"3576",48,0.909429,15,0.0025
"3577",49,0.953644,15,0.0025
"3578",50,0.965723,15,0.0025
"3579",51,0.953567,15,0.0025
"3580",52,0.932969,15,0.0025
"3581",53,0.957431,15,0.0025
"3582",54,0.929193,15,0.0025
"3583",55,0.944488,15,0.0025
"3584",56,0.953025,15,0.0025
"3585",57,0.951013,15,0.0025
"3586",58,0.967079,15,0.0025
"3587",59,0.963418,15,0.0025
"3588",60,0.955306,15,0.0025
"3589",61,0.901952,15,0.0025
"3590",62,0.971549,15,0.0025
"3591",63,0.915854,15,0.0025
"3592",64,0.975102,15,0.0025
"3593",65,0.971571,15,0.0025
"3594",66,0.911357,15,0.0025
"3595",67,0.943319,15,0.0025
"3596",68,0.962084,15,0.0025
"3597",69,0.97172,15,0.0025
"3598",70,0.958806,15,0.0025
"3599",71,0.951145,15,0.0025
"3600",72,0.977757,15,0.0025
"3601",73,0.979478,15,0.0025
"3602",74,0.974164,15,0.0025
"3603",75,0.978211,15,0.0025
"3604",76,0.967366,15,0.0025
"3605",77,0.947481,15,0.0025
"3606",78,0.933242,15,0.0025
"3607",79,0.979519,15,0.0025
"3608",80,0.978804,15,0.0025
"3609",81,0.928212,15,0.0025
"3610",82,0.915773,15,0.0025
"3611",83,0.953849,15,0.0025
"3612",84,0.963016,15,0.0025
"3613",85,0.97999,15,0.0025
"3614",86,0.964896,15,0.0025
"3615",87,0.985542,15,0.0025
"3616",88,0.966699,15,0.0025
"3617",89,0.959352,15,0.0025
"3618",90,0.96357,15,0.0025
"3619",91,0.982538,15,0.0025
"3620",92,0.983541,15,0.0025
"3621",93,0.940096,15,0.0025
"3622",94,0.93321,15,0.0025
"3623",95,0.933033,15,0.0025
"3624",96,0.922756,15,0.0025
"3625",97,0.978414,15,0.0025
"3626",98,0.989229,15,0.0025
"3627",99,0.986978,15,0.0025
"3628",100,0.98144,15,0.0025
"3629",101,0.959487,15,0.0025
"3630",102,0.966437,15,0.0025
"3631",103,0.889011,15,0.0025
"3632",104,0.977887,15,0.0025
"3633",105,0.960898,15,0.0025
"3634",106,0.977532,15,0.0025
"3635",107,0.989648,15,0.0025
"3636",108,0.988394,15,0.0025
"3637",109,0.929663,15,0.0025
"3638",110,0.977572,15,0.0025
"3639",111,0.976566,15,0.0025
"3640",112,0.963152,15,0.0025
"3641",113,0.963699,15,0.0025
"3642",114,0.97059,15,0.0025
"3643",115,0.979143,15,0.0025
"3644",116,0.956605,15,0.0025
"3645",117,0.990144,15,0.0025
"3646",118,0.986334,15,0.0025
"3647",119,0.97548,15,0.0025
"3648",120,0.969058,15,0.0025
"3649",121,0.958121,15,0.0025
"3650",122,0.95772,15,0.0025
"3651",123,0.990475,15,0.0025
"3652",124,0.987304,15,0.0025
"3653",125,0.98216,15,0.0025
"3654",126,0.964433,15,0.0025
"3781",1,0.809403,15,0.01
"3782",2,0.80905,15,0.01
"3783",3,0.814194,15,0.01
"3784",4,0.804559,15,0.01
"3785",5,0.810847,15,0.01
"3786",6,0.828427,15,0.01
"3787",7,0.811905,15,0.01
"3788",8,0.813817,15,0.01
"3789",9,0.81011,15,0.01
"3790",10,0.85373,15,0.01
"3791",11,0.812217,15,0.01
"3792",12,0.829919,15,0.01
"3793",13,0.830452,15,0.01
"3794",14,0.839366,15,0.01
"3795",15,0.827555,15,0.01
"3796",16,0.820213,15,0.01
"3797",17,0.844359,15,0.01
"3798",18,0.856512,15,0.01
"3799",19,0.834685,15,0.01
"3800",20,0.840015,15,0.01
"3801",21,0.854569,15,0.01
"3802",22,0.826154,15,0.01
"3803",23,0.869883,15,0.01
"3804",24,0.839899,15,0.01
"3805",25,0.831781,15,0.01
"3806",26,0.834085,15,0.01
"3807",27,0.838009,15,0.01
"3808",28,0.824325,15,0.01
"3809",29,0.831357,15,0.01
"3810",30,0.855359,15,0.01
"3811",31,0.853422,15,0.01
"3812",32,0.802672,15,0.01
"3813",33,0.860045,15,0.01
"3814",34,0.829702,15,0.01
"3815",35,0.836377,15,0.01
"3816",36,0.820068,15,0.01
"3817",37,0.851366,15,0.01
"3818",38,0.829252,15,0.01
"3819",39,0.815818,15,0.01
"3820",40,0.888771,15,0.01
"3821",41,0.862083,15,0.01
"3822",42,0.818979,15,0.01
"3823",43,0.83658,15,0.01
"3824",44,0.805528,15,0.01
"3825",45,0.831264,15,0.01
"3826",46,0.863947,15,0.01
"3827",47,0.863763,15,0.01
"3828",48,0.831077,15,0.01
"3829",49,0.861147,15,0.01
"3830",50,0.887624,15,0.01
"3831",51,0.872745,15,0.01
"3832",52,0.853266,15,0.01
"3833",53,0.87675,15,0.01
"3834",54,0.849569,15,0.01
"3835",55,0.855276,15,0.01
"3836",56,0.864661,15,0.01
"3837",57,0.86829,15,0.01
"3838",58,0.879085,15,0.01
"3839",59,0.884415,15,0.01
"3840",60,0.862776,15,0.01
"3841",61,0.834396,15,0.01
"3842",62,0.89382,15,0.01
"3843",63,0.822404,15,0.01
"3844",64,0.8998,15,0.01
"3845",65,0.88949,15,0.01
"3846",66,0.830437,15,0.01
"3847",67,0.8691,15,0.01
"3848",68,0.885522,15,0.01
"3849",69,0.891694,15,0.01
"3850",70,0.873193,15,0.01
"3851",71,0.864733,15,0.01
"3852",72,0.892705,15,0.01
"3853",73,0.908627,15,0.01
"3854",74,0.899362,15,0.01
"3855",75,0.897263,15,0.01
"3856",76,0.901522,15,0.01
"3857",77,0.862754,15,0.01
"3858",78,0.849424,15,0.01
"3859",79,0.903646,15,0.01
"3860",80,0.896551,15,0.01
"3861",81,0.856452,15,0.01
"3862",82,0.834329,15,0.01
"3863",83,0.877733,15,0.01
"3864",84,0.869017,15,0.01
"3865",85,0.902391,15,0.01
"3866",86,0.877074,15,0.01
"3867",87,0.921016,15,0.01
"3868",88,0.899939,15,0.01
"3869",89,0.899427,15,0.01
"3870",90,0.880829,15,0.01
"3871",91,0.899259,15,0.01
"3872",92,0.894592,15,0.01
"3873",93,0.863096,15,0.01
"3874",94,0.85837,15,0.01
"3875",95,0.853944,15,0.01
"3876",96,0.845036,15,0.01
"3877",97,0.90277,15,0.01
"3878",98,0.935486,15,0.01
"3879",99,0.916029,15,0.01
"3880",100,0.918713,15,0.01
"3881",101,0.869275,15,0.01
"3882",102,0.893233,15,0.01
"3883",103,0.817105,15,0.01
"3884",104,0.89185,15,0.01
"3885",105,0.890942,15,0.01
"3886",106,0.908537,15,0.01
"3887",107,0.922096,15,0.01
"3888",108,0.910781,15,0.01
"3889",109,0.842303,15,0.01
"3890",110,0.902973,15,0.01
"3891",111,0.903575,15,0.01
"3892",112,0.88894,15,0.01
"3893",113,0.878556,15,0.01
"3894",114,0.906189,15,0.01
"3895",115,0.900818,15,0.01
"3896",116,0.898197,15,0.01
"3897",117,0.920235,15,0.01
"3898",118,0.913742,15,0.01
"3899",119,0.910246,15,0.01
"3900",120,0.881534,15,0.01
"3901",121,0.890189,15,0.01
"3902",122,0.895509,15,0.01
"3903",123,0.921256,15,0.01
"3904",124,0.931181,15,0.01
"3905",125,0.913578,15,0.01
"3906",126,0.891266,15,0.01
"3907",1,0.786679,15,0.02
"3908",2,0.785834,15,0.02
"3909",3,0.790254,15,0.02
"3910",4,0.780992,15,0.02
"3911",5,0.7867,15,0.02
"3912",6,0.806428,15,0.02
"3913",7,0.788276,15,0.02
"3914",8,0.788858,15,0.02
"3915",9,0.784959,15,0.02
"3916",10,0.820706,15,0.02
"3917",11,0.788922,15,0.02
"3918",12,0.801463,15,0.02
"3919",13,0.801052,15,0.02
"3920",14,0.809714,15,0.02
"3921",15,0.79873,15,0.02
"3922",16,0.786669,15,0.02
"3923",17,0.81434,15,0.02
"3924",18,0.82049,15,0.02
"3925",19,0.807309,15,0.02
"3926",20,0.807136,15,0.02
"3927",21,0.818537,15,0.02
"3928",22,0.793331,15,0.02
"3929",23,0.834559,15,0.02
"3930",24,0.801705,15,0.02
"3931",25,0.799487,15,0.02
"3932",26,0.800584,15,0.02
"3933",27,0.805294,15,0.02
"3934",28,0.791313,15,0.02
"3935",29,0.796996,15,0.02
"3936",30,0.815088,15,0.02
"3937",31,0.817302,15,0.02
"3938",32,0.77605,15,0.02
"3939",33,0.820845,15,0.02
"3940",34,0.798161,15,0.02
"3941",35,0.801399,15,0.02
"3942",36,0.788441,15,0.02
"3943",37,0.814923,15,0.02
"3944",38,0.79542,15,0.02
"3945",39,0.785792,15,0.02
"3946",40,0.844529,15,0.02
"3947",41,0.81828,15,0.02
"3948",42,0.790601,15,0.02
"3949",43,0.800207,15,0.02
"3950",44,0.778633,15,0.02
"3951",45,0.801386,15,0.02
"3952",46,0.819401,15,0.02
"3953",47,0.828212,15,0.02
"3954",48,0.797482,15,0.02
"3955",49,0.817058,15,0.02
"3956",50,0.841151,15,0.02
"3957",51,0.82885,15,0.02
"3958",52,0.814392,15,0.02
"3959",53,0.832933,15,0.02
"3960",54,0.813762,15,0.02
"3961",55,0.814533,15,0.02
"3962",56,0.819481,15,0.02
"3963",57,0.826488,15,0.02
"3964",58,0.832617,15,0.02
"3965",59,0.837927,15,0.02
"3966",60,0.81677,15,0.02
"3967",61,0.80348,15,0.02
"3968",62,0.848083,15,0.02
"3969",63,0.786887,15,0.02
"3970",64,0.852895,15,0.02
"3971",65,0.843998,15,0.02
"3972",66,0.795527,15,0.02
"3973",67,0.82954,15,0.02
"3974",68,0.840963,15,0.02
"3975",69,0.846468,15,0.02
"3976",70,0.825327,15,0.02
"3977",71,0.821415,15,0.02
"3978",72,0.841088,15,0.02
"3979",73,0.860068,15,0.02
"3980",74,0.852512,15,0.02
"3981",75,0.848549,15,0.02
"3982",76,0.85799,15,0.02
"3983",77,0.821055,15,0.02
"3984",78,0.810505,15,0.02
"3985",79,0.855596,15,0.02
"3986",80,0.844686,15,0.02
"3987",81,0.819023,15,0.02
"3988",82,0.797189,15,0.02
"3989",83,0.829717,15,0.02
"3990",84,0.822944,15,0.02
"3991",85,0.854325,15,0.02
"3992",86,0.829324,15,0.02
"3993",87,0.869992,15,0.02
"3994",88,0.85758,15,0.02
"3995",89,0.85655,15,0.02
"3996",90,0.832803,15,0.02
"3997",91,0.846777,15,0.02
"3998",92,0.839072,15,0.02
"3999",93,0.822924,15,0.02
"4000",94,0.819352,15,0.02
"4001",95,0.815088,15,0.02
"4002",96,0.807021,15,0.02
"4003",97,0.851312,15,0.02
"4004",98,0.887964,15,0.02
"4005",99,0.867618,15,0.02
"4006",100,0.871877,15,0.02
"4007",101,0.822509,15,0.02
"4008",102,0.847975,15,0.02
"4009",103,0.786737,15,0.02
"4010",104,0.840326,15,0.02
"4011",105,0.847744,15,0.02
"4012",106,0.861678,15,0.02
"4013",107,0.868113,15,0.02
"4014",108,0.856652,15,0.02
"4015",109,0.802357,15,0.02
"4016",110,0.850554,15,0.02
"4017",111,0.852155,15,0.02
"4018",112,0.841281,15,0.02
"4019",113,0.829368,15,0.02
"4020",114,0.860206,15,0.02
"4021",115,0.847294,15,0.02
"4022",116,0.857935,15,0.02
"4023",117,0.868073,15,0.02
"4024",118,0.858929,15,0.02
"4025",119,0.860959,15,0.02
"4026",120,0.833248,15,0.02
"4027",121,0.84784,15,0.02
"4028",122,0.854352,15,0.02
"4029",123,0.866451,15,0.02
"4030",124,0.88435,15,0.02
"4031",125,0.865851,15,0.02
"4032",126,0.848148,15,0.02
"4033",1,0.774172,15,0.03
"4034",2,0.77331,15,0.03
"4035",3,0.777325,15,0.03
"4036",4,0.768665,15,0.03
"4037",5,0.773633,15,0.03
"4038",6,0.793852,15,0.03
"4039",7,0.775619,15,0.03
"4040",8,0.775511,15,0.03
"4041",9,0.771621,15,0.03
"4042",10,0.802878,15,0.03
"4043",11,0.776392,15,0.03
"4044",12,0.786355,15,0.03
"4045",13,0.78524,15,0.03
"4046",14,0.793535,15,0.03
"4047",15,0.783334,15,0.03
"4048",16,0.770468,15,0.03
"4049",17,0.797781,15,0.03
"4050",18,0.801401,15,0.03
"4051",19,0.791742,15,0.03
"4052",20,0.789749,15,0.03
"4053",21,0.799193,15,0.03
"4054",22,0.776849,15,0.03
"4055",23,0.814691,15,0.03
"4056",24,0.782524,15,0.03
"4057",25,0.782942,15,0.03
"4058",26,0.78328,15,0.03
"4059",27,0.787862,15,0.03
"4060",28,0.774729,15,0.03
"4061",29,0.779758,15,0.03
"4062",30,0.794456,15,0.03
"4063",31,0.798158,15,0.03
"4064",32,0.763009,15,0.03
"4065",33,0.79999,15,0.03
"4066",34,0.782374,15,0.03
"4067",35,0.783587,15,0.03
"4068",36,0.773229,15,0.03
"4069",37,0.795411,15,0.03
"4070",38,0.778262,15,0.03
"4071",39,0.771363,15,0.03
"4072",40,0.820153,15,0.03
"4073",41,0.79641,15,0.03
"4074",42,0.776163,15,0.03
"4075",43,0.781751,15,0.03
"4076",44,0.765656,15,0.03
"4077",45,0.785775,15,0.03
"4078",46,0.796657,15,0.03
"4079",47,0.809087,15,0.03
"4080",48,0.780401,15,0.03
"4081",49,0.795319,15,0.03
"4082",50,0.816197,15,0.03
"4083",51,0.805865,15,0.03
"4084",52,0.794506,15,0.03
"4085",53,0.809658,15,0.03
"4086",54,0.795608,15,0.03
"4087",55,0.79418,15,0.03
"4088",56,0.79663,15,0.03
"4089",57,0.804277,15,0.03
"4090",58,0.808845,15,0.03
"4091",59,0.81293,15,0.03
"4092",60,0.794097,15,0.03
"4093",61,0.787326,15,0.03
"4094",62,0.823067,15,0.03
"4095",63,0.770647,15,0.03
"4096",64,0.827128,15,0.03
"4097",65,0.819561,15,0.03
"4098",66,0.778382,15,0.03
"4099",67,0.808085,15,0.03
"4100",68,0.816948,15,0.03
"4101",69,0.822146,15,0.03
"4102",70,0.80054,15,0.03
"4103",71,0.799045,15,0.03
"4104",72,0.814423,15,0.03
"4105",73,0.831816,15,0.03
"4106",74,0.826669,15,0.03
"4107",75,0.822078,15,0.03
"4108",76,0.832889,15,0.03
"4109",77,0.79918,15,0.03
"4110",78,0.790898,15,0.03
"4111",79,0.829278,15,0.03
"4112",80,0.817472,15,0.03
"4113",81,0.79927,15,0.03
"4114",82,0.778685,15,0.03
"4115",83,0.804143,15,0.03
"4116",84,0.799893,15,0.03
"4117",85,0.827966,15,0.03
"4118",86,0.805017,15,0.03
"4119",87,0.840014,15,0.03
"4120",88,0.833491,15,0.03
"4121",89,0.831077,15,0.03
"4122",90,0.807982,15,0.03
"4123",91,0.819199,15,0.03
"4124",92,0.810457,15,0.03
"4125",93,0.801504,15,0.03
"4126",94,0.798834,15,0.03
"4127",95,0.795354,15,0.03
"4128",96,0.788098,15,0.03
"4129",97,0.823184,15,0.03
"4130",98,0.857954,15,0.03
"4131",99,0.840416,15,0.03
"4132",100,0.844477,15,0.03
"4133",101,0.79946,15,0.03
"4134",102,0.822803,15,0.03
"4135",103,0.771434,15,0.03
"4136",104,0.813681,15,0.03
"4137",105,0.8233,15,0.03
"4138",106,0.835558,15,0.03
"4139",107,0.837198,15,0.03
"4140",108,0.827255,15,0.03
"4141",109,0.78274,15,0.03
"4142",110,0.821016,15,0.03
"4143",111,0.823507,15,0.03
"4144",112,0.815214,15,0.03
"4145",113,0.80431,15,0.03
"4146",114,0.833607,15,0.03
"4147",115,0.818785,15,0.03
"4148",116,0.833725,15,0.03
"4149",117,0.838458,15,0.03
"4150",118,0.828972,15,0.03
"4151",119,0.832503,15,0.03
"4152",120,0.808268,15,0.03
"4153",121,0.823373,15,0.03
"4154",122,0.830503,15,0.03
"4155",123,0.835809,15,0.03
"4156",124,0.854743,15,0.03
"4157",125,0.838512,15,0.03
"4158",126,0.824455,15,0.03
"4159",1,0.76586,15,0.04
"4160",2,0.765064,15,0.04
"4161",3,0.768586,15,0.04
"4162",4,0.760813,15,0.04
"4163",5,0.764916,15,0.04
"4164",6,0.78513,15,0.04
"4165",7,0.767243,15,0.04
"4166",8,0.766753,15,0.04
"4167",9,0.763056,15,0.04
"4168",10,0.791049,15,0.04
"4169",11,0.768039,15,0.04
"4170",12,0.776307,15,0.04
"4171",13,0.774871,15,0.04
"4172",14,0.782734,15,0.04
"4173",15,0.773347,15,0.04
"4174",16,0.760418,15,0.04
"4175",17,0.786675,15,0.04
"4176",18,0.788937,15,0.04
"4177",19,0.781066,15,0.04
"4178",20,0.778455,15,0.04
"4179",21,0.786578,15,0.04
"4180",22,0.766634,15,0.04
"4181",23,0.800893,15,0.04
"4182",24,0.770525,15,0.04
"4183",25,0.772287,15,0.04
"4184",26,0.772207,15,0.04
"4185",27,0.776612,15,0.04
"4186",28,0.764314,15,0.04
"4187",29,0.769104,15,0.04
"4188",30,0.781446,15,0.04
"4189",31,0.785653,15,0.04
"4190",32,0.754836,15,0.04
"4191",33,0.786646,15,0.04
"4192",34,0.772276,15,0.04
"4193",35,0.772244,15,0.04
"4194",36,0.763752,15,0.04
"4195",37,0.782927,15,0.04
"4196",38,0.767429,15,0.04
"4197",39,0.762126,15,0.04
"4198",40,0.804205,15,0.04
"4199",41,0.782885,15,0.04
"4200",42,0.766998,15,0.04
"4201",43,0.770276,15,0.04
"4202",44,0.757979,15,0.04
"4203",45,0.7758,15,0.04
"4204",46,0.782352,15,0.04
"4205",47,0.796363,15,0.04
"4206",48,0.769276,15,0.04
"4207",49,0.781711,15,0.04
"4208",50,0.800276,15,0.04
"4209",51,0.791169,15,0.04
"4210",52,0.781659,15,0.04
"4211",53,0.794574,15,0.04
"4212",54,0.784061,15,0.04
"4213",55,0.781567,15,0.04
"4214",56,0.78255,15,0.04
"4215",57,0.789753,15,0.04
"4216",58,0.793945,15,0.04
"4217",59,0.796939,15,0.04
"4218",60,0.780205,15,0.04
"4219",61,0.777038,15,0.04
"4220",62,0.806812,15,0.04
"4221",63,0.763688,15,0.04
"4222",64,0.810189,15,0.04
"4223",65,0.803562,15,0.04
"4224",66,0.767565,15,0.04
"4225",67,0.794125,15,0.04
"4226",68,0.801477,15,0.04
"4227",69,0.806352,15,0.04
"4228",70,0.78493,15,0.04
"4229",71,0.784826,15,0.04
"4230",72,0.797716,15,0.04
"4231",73,0.813061,15,0.04
"4232",74,0.809693,15,0.04
"4233",75,0.804939,15,0.04
"4234",76,0.815998,15,0.04
"4235",77,0.785051,15,0.04
"4236",78,0.778606,15,0.04
"4237",79,0.812271,15,0.04
"4238",80,0.800155,15,0.04
"4239",81,0.786677,15,0.04
"4240",82,0.767114,15,0.04
"4241",83,0.787987,15,0.04
"4242",84,0.785479,15,0.04
"4243",85,0.810746,15,0.04
"4244",86,0.790057,15,0.04
"4245",87,0.820257,15,0.04
"4246",88,0.817552,15,0.04
"4247",89,0.814119,15,0.04
"4248",90,0.792484,15,0.04
"4249",91,0.801958,15,0.04
"4250",92,0.792886,15,0.04
"4251",93,0.787853,15,0.04
"4252",94,0.785772,15,0.04
"4253",95,0.782971,15,0.04
"4254",96,0.776169,15,0.04
"4255",97,0.805408,15,0.04
"4256",98,0.837298,15,0.04
"4257",99,0.822372,15,0.04
"4258",100,0.826168,15,0.04
"4259",101,0.78541,15,0.04
"4260",102,0.806228,15,0.04
"4261",103,0.761986,15,0.04
"4262",104,0.797074,15,0.04
"4263",105,0.807055,15,0.04
"4264",106,0.818409,15,0.04
"4265",107,0.817201,15,0.04
"4266",108,0.8084,15,0.04
"4267",109,0.770946,15,0.04
"4268",110,0.801652,15,0.04
"4269",111,0.804992,15,0.04
"4270",112,0.798638,15,0.04
"4271",113,0.788934,15,0.04
"4272",114,0.815818,15,0.04
"4273",115,0.800722,15,0.04
"4274",116,0.817172,15,0.04
"4275",117,0.819233,15,0.04
"4276",118,0.809978,15,0.04
"4277",119,0.813782,15,0.04
"4278",120,0.7925,15,0.04
"4279",121,0.80691,15,0.04
"4280",122,0.814607,15,0.04
"4281",123,0.816039,15,0.04
"4282",124,0.834861,15,0.04
"4283",125,0.820274,15,0.04
"4284",126,0.808781,15,0.04
"4285",1,0.759936,15,0.05
"4286",2,0.759093,15,0.05
"4287",3,0.762299,15,0.05
"4288",4,0.75513,15,0.05
"4289",5,0.758596,15,0.05
"4290",6,0.778506,15,0.05
"4291",7,0.761228,15,0.05
"4292",8,0.760614,15,0.05
"4293",9,0.756755,15,0.05
"4294",10,0.782288,15,0.05
"4295",11,0.762146,15,0.05
"4296",12,0.769009,15,0.05
"4297",13,0.767368,15,0.05
"4298",14,0.77497,15,0.05
"4299",15,0.766134,15,0.05
"4300",16,0.75339,15,0.05
"4301",17,0.778526,15,0.05
"4302",18,0.77998,15,0.05
"4303",19,0.773278,15,0.05
"4304",20,0.770137,15,0.05
"4305",21,0.777499,15,0.05
"4306",22,0.759433,15,0.05
"4307",23,0.791003,15,0.05
"4308",24,0.762288,15,0.05
"4309",25,0.764779,15,0.05
"4310",26,0.76435,15,0.05
"4311",27,0.768398,15,0.05
"4312",28,0.75704,15,0.05
"4313",29,0.761348,15,0.05
"4314",30,0.772128,15,0.05
"4315",31,0.7767,15,0.05
"4316",32,0.749301,15,0.05
"4317",33,0.777057,15,0.05
"4318",34,0.764928,15,0.05
"4319",35,0.764463,15,0.05
"4320",36,0.757118,15,0.05
"4321",37,0.773904,15,0.05
"4322",38,0.759813,15,0.05
"4323",39,0.755864,15,0.05
"4324",40,0.792771,15,0.05
"4325",41,0.773457,15,0.05
"4326",42,0.760584,15,0.05
"4327",43,0.762404,15,0.05
"4328",44,0.752688,15,0.05
"4329",45,0.768522,15,0.05
"4330",46,0.772386,15,0.05
"4331",47,0.787011,15,0.05
"4332",48,0.761613,15,0.05
"4333",49,0.772264,15,0.05
"4334",50,0.788772,15,0.05
"4335",51,0.780673,15,0.05
"4336",52,0.772654,15,0.05
"4337",53,0.783905,15,0.05
"4338",54,0.775869,15,0.05
"4339",55,0.772465,15,0.05
"4340",56,0.772668,15,0.05
"4341",57,0.780025,15,0.05
"4342",58,0.783419,15,0.05
"4343",59,0.785536,15,0.05
"4344",60,0.770895,15,0.05
"4345",61,0.769732,15,0.05
"4346",62,0.795164,15,0.05
"4347",63,0.757828,15,0.05
"4348",64,0.798048,15,0.05
"4349",65,0.79214,15,0.05
"4350",66,0.760064,15,0.05
"4351",67,0.78398,15,0.05
"4352",68,0.790366,15,0.05
"4353",69,0.795183,15,0.05
"4354",70,0.774398,15,0.05
"4355",71,0.774809,15,0.05
"4356",72,0.786019,15,0.05
"4357",73,0.79972,15,0.05
"4358",74,0.797565,15,0.05
"4359",75,0.792674,15,0.05
"4360",76,0.803698,15,0.05
"4361",77,0.775111,15,0.05
"4362",78,0.76982,15,0.05
"4363",79,0.80012,15,0.05
"4364",80,0.788229,15,0.05
"4365",81,0.777527,15,0.05
"4366",82,0.759406,15,0.05
"4367",83,0.776851,15,0.05
"4368",84,0.775657,15,0.05
"4369",85,0.798559,15,0.05
"4370",86,0.779598,15,0.05
"4371",87,0.805808,15,0.05
"4372",88,0.805704,15,0.05
"4373",89,0.801606,15,0.05
"4374",90,0.781315,15,0.05
"4375",91,0.789679,15,0.05
"4376",92,0.780739,15,0.05
"4377",93,0.778298,15,0.05
"4378",94,0.776606,15,0.05
"4379",95,0.774141,15,0.05
"4380",96,0.767925,15,0.05
"4381",97,0.792847,15,0.05
"4382",98,0.822009,15,0.05
"4383",99,0.809524,15,0.05
"4384",100,0.812918,15,0.05
"4385",101,0.775675,15,0.05
"4386",102,0.794399,15,0.05
"4387",103,0.75538,15,0.05
"4388",104,0.785333,15,0.05
"4389",105,0.795335,15,0.05
"4390",106,0.805894,15,0.05
"4391",107,0.80282,15,0.05
"4392",108,0.795033,15,0.05
"4393",109,0.762774,15,0.05
"4394",110,0.788284,15,0.05
"4395",111,0.792021,15,0.05
"4396",112,0.786827,15,0.05
"4397",113,0.778367,15,0.05
"4398",114,0.803161,15,0.05
"4399",115,0.788675,15,0.05
"4400",116,0.805071,15,0.05
"4401",117,0.805479,15,0.05
"4402",118,0.796464,15,0.05
"4403",119,0.800438,15,0.05
"4404",120,0.781527,15,0.05
"4405",121,0.794935,15,0.05
"4406",122,0.802878,15,0.05
"4407",123,0.802126,15,0.05
"4408",124,0.820346,15,0.05
"4409",125,0.807323,15,0.05
"4410",126,0.797462,15,0.05
"4411",1,0.755188,15,0.06
"4412",2,0.754455,15,0.06
"4413",3,0.75759,15,0.06
"4414",4,0.750716,15,0.06
"4415",5,0.75383,15,0.06
"4416",6,0.773052,15,0.06
"4417",7,0.756599,15,0.06
"4418",8,0.755837,15,0.06
"4419",9,0.752089,15,0.06
"4420",10,0.775462,15,0.06
"4421",11,0.757334,15,0.06
"4422",12,0.763397,15,0.06
"4423",13,0.761589,15,0.06
"4424",14,0.76886,15,0.06
"4425",15,0.760693,15,0.06
"4426",16,0.748105,15,0.06
"4427",17,0.772242,15,0.06
"4428",18,0.773131,15,0.06
"4429",19,0.767155,15,0.06
"4430",20,0.763983,15,0.06
"4431",21,0.770583,15,0.06
"4432",22,0.753958,15,0.06
"4433",23,0.782908,15,0.06
"4434",24,0.75617,15,0.06
"4435",25,0.759049,15,0.06
"4436",26,0.758484,15,0.06
"4437",27,0.762211,15,0.06
"4438",28,0.751816,15,0.06
"4439",29,0.755885,15,0.06
"4440",30,0.765255,15,0.06
"4441",31,0.769675,15,0.06
"4442",32,0.744989,15,0.06
"4443",33,0.770186,15,0.06
"4444",34,0.759474,15,0.06
"4445",35,0.758404,15,0.06
"4446",36,0.752483,15,0.06
"4447",37,0.767284,15,0.06
"4448",38,0.754177,15,0.06
"4449",39,0.751153,15,0.06
"4450",40,0.784115,15,0.06
"4451",41,0.766384,15,0.06
"4452",42,0.755417,15,0.06
"4453",43,0.757074,15,0.06
"4454",44,0.74854,15,0.06
"4455",45,0.763035,15,0.06
"4456",46,0.765013,15,0.06
"4457",47,0.779903,15,0.06
"4458",48,0.755513,15,0.06
"4459",49,0.765212,15,0.06
"4460",50,0.780325,15,0.06
"4461",51,0.772613,15,0.06
"4462",52,0.765872,15,0.06
"4463",53,0.776003,15,0.06
"4464",54,0.769563,15,0.06
"4465",55,0.76572,15,0.06
"4466",56,0.765251,15,0.06
"4467",57,0.772906,15,0.06
"4468",58,0.775695,15,0.06
"4469",59,0.77723,15,0.06
"4470",60,0.764701,15,0.06
"4471",61,0.764123,15,0.06
"4472",62,0.786273,15,0.06
"4473",63,0.753008,15,0.06
"4474",64,0.788635,15,0.06
"4475",65,0.783382,15,0.06
"4476",66,0.75426,15,0.06
"4477",67,0.776383,15,0.06
"4478",68,0.782071,15,0.06
"4479",69,0.786567,15,0.06
"4480",70,0.766483,15,0.06
"4481",71,0.767522,15,0.06
"4482",72,0.777364,15,0.06
"4483",73,0.789512,15,0.06
"4484",74,0.78854,15,0.06
"4485",75,0.783419,15,0.06
"4486",76,0.794271,15,0.06
"4487",77,0.76759,15,0.06
"4488",78,0.765969,15,0.06
"4489",79,0.790831,15,0.06
"4490",80,0.779245,15,0.06
"4491",81,0.770845,15,0.06
"4492",82,0.75364,15,0.06
"4493",83,0.768491,15,0.06
"4494",84,0.768077,15,0.06
"4495",85,0.789135,15,0.06
"4496",86,0.771982,15,0.06
"4497",87,0.795057,15,0.06
"4498",88,0.796607,15,0.06
"4499",89,0.792088,15,0.06
"4500",90,0.773253,15,0.06
"4501",91,0.780825,15,0.06
"4502",92,0.771865,15,0.06
"4503",93,0.770951,15,0.06
"4504",94,0.769711,15,0.06
"4505",95,0.76767,15,0.06
"4506",96,0.761853,15,0.06
"4507",97,0.783397,15,0.06
"4508",98,0.81008,15,0.06
"4509",99,0.799588,15,0.06
"4510",100,0.802871,15,0.06
"4511",101,0.768565,15,0.06
